age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
39,management,single,unknown,no,2887,yes,no,unknown,7.0,may,42.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,management,married,secondary,no,0,no,no,unknown,7.0,may,234.0,4.0,-1.0,0.0,unknown,no,Low Risk
31,admin.,married,secondary,no,89,no,no,unknown,7.0,may,297.0,3.0,-1.0,0.0,unknown,no,Low Risk
29,other,single,primary,no,50,yes,no,unknown,7.0,may,50.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,single,secondary,no,29,yes,no,unknown,7.0,may,214.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,married,primary,no,420,yes,no,unknown,7.0,may,110.0,2.0,-1.0,0.0,unknown,no,Low Risk
49,services,single,primary,no,114,yes,no,unknown,7.0,may,99.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,housemaid,married,secondary,no,365,yes,no,unknown,7.0,may,274.0,4.0,-1.0,0.0,unknown,no,Low Risk
27,blue-collar,single,secondary,no,0,yes,no,unknown,7.0,may,191.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,management,married,primary,no,-24,yes,no,unknown,7.0,may,305.0,3.0,-1.0,0.0,unknown,no,High Risk
43,technician,married,tertiary,no,743,yes,no,unknown,7.0,may,134.0,2.0,-1.0,0.0,unknown,no,Low Risk
37,self-employed,married,primary,no,0,no,no,unknown,7.0,may,112.0,4.0,-1.0,0.0,unknown,no,Low Risk
54,technician,single,secondary,no,99,yes,no,unknown,7.0,may,283.0,3.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,secondary,no,22,yes,yes,unknown,7.0,may,353.0,4.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,primary,no,251,yes,no,unknown,7.0,may,212.0,2.0,-1.0,0.0,unknown,no,Low Risk
34,blue-collar,married,secondary,no,615,yes,no,unknown,7.0,may,225.0,2.0,-1.0,0.0,unknown,no,Low Risk
35,admin.,married,primary,no,136,yes,no,unknown,7.0,may,283.0,1.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,single,unknown,no,2167,yes,no,unknown,7.0,may,1273.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,married,secondary,no,309,yes,no,unknown,7.0,may,1574.0,2.0,-1.0,0.0,unknown,yes,Low Risk
51,technician,married,secondary,no,221,yes,no,unknown,7.0,may,139.0,3.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,married,primary,no,321,yes,no,unknown,7.0,may,228.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,tertiary,no,-33,yes,no,unknown,7.0,may,62.0,5.0,-1.0,0.0,unknown,no,High Risk
33,management,single,tertiary,no,76,yes,no,unknown,7.0,may,256.0,3.0,-1.0,0.0,unknown,no,Low Risk
37,management,divorced,tertiary,no,42,yes,no,unknown,7.0,may,564.0,3.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,single,secondary,no,76,yes,no,unknown,7.0,may,245.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,admin.,married,secondary,no,1293,yes,no,unknown,7.0,may,161.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,entrepreneur,married,primary,no,526,yes,no,unknown,7.0,may,79.0,4.0,-1.0,0.0,unknown,no,Low Risk
59,housemaid,divorced,unknown,no,873,yes,no,unknown,7.0,may,152.0,3.0,-1.0,0.0,unknown,no,Low Risk
46,admin.,married,primary,no,40,yes,no,unknown,7.0,may,591.0,3.0,-1.0,0.0,unknown,no,Low Risk
47,blue-collar,married,primary,no,117,yes,no,unknown,7.0,may,113.0,2.0,-1.0,0.0,unknown,no,Low Risk
31,services,single,secondary,no,671,yes,no,unknown,7.0,may,193.0,3.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,married,primary,no,145,yes,no,unknown,7.0,may,299.0,2.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,primary,no,1807,no,no,unknown,7.0,may,348.0,3.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,single,secondary,no,-212,yes,yes,unknown,7.0,may,103.0,4.0,-1.0,0.0,unknown,no,High Risk
52,technician,married,unknown,no,133,yes,no,unknown,7.0,may,253.0,8.0,-1.0,0.0,unknown,no,Low Risk
29,services,single,secondary,no,566,no,no,unknown,7.0,may,127.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,admin.,married,tertiary,no,1924,yes,no,unknown,7.0,may,244.0,7.0,-1.0,0.0,unknown,no,Low Risk
47,technician,married,primary,no,145,yes,no,unknown,7.0,may,157.0,6.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,primary,no,487,yes,no,unknown,7.0,may,548.0,2.0,-1.0,0.0,unknown,no,Low Risk
52,blue-collar,divorced,primary,no,-57,yes,no,unknown,7.0,may,114.0,3.0,-1.0,0.0,unknown,no,High Risk
32,services,single,secondary,no,81,yes,no,unknown,7.0,may,126.0,5.0,-1.0,0.0,unknown,no,Low Risk
40,admin.,single,secondary,no,-227,yes,no,unknown,7.0,may,161.0,3.0,-1.0,0.0,unknown,no,High Risk
57,technician,divorced,secondary,no,2710,yes,yes,unknown,7.0,may,333.0,1.0,-1.0,0.0,unknown,no,High Risk
30,services,divorced,secondary,no,98,yes,no,unknown,7.0,may,155.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,married,secondary,no,1230,yes,yes,unknown,7.0,may,152.0,3.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,secondary,no,78,yes,yes,unknown,7.0,may,145.0,1.0,-1.0,0.0,unknown,no,High Risk
59,retired,divorced,primary,no,137,yes,yes,unknown,7.0,may,66.0,3.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,primary,yes,354,yes,no,unknown,7.0,may,123.0,2.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,divorced,primary,no,149,yes,no,unknown,7.0,may,74.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,blue-collar,divorced,secondary,no,126,yes,no,unknown,7.0,may,248.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,technician,single,unknown,no,0,yes,no,unknown,7.0,may,130.0,1.0,-1.0,0.0,unknown,no,Low Risk
57,retired,divorced,secondary,no,8266,yes,no,unknown,7.0,may,71.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,married,unknown,no,51,yes,no,unknown,7.0,may,984.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,blue-collar,married,primary,no,258,yes,no,unknown,7.0,may,252.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,technician,married,primary,no,117,yes,no,unknown,7.0,may,84.0,2.0,-1.0,0.0,unknown,no,Low Risk
29,management,married,tertiary,no,199,yes,yes,unknown,7.0,may,1689.0,4.0,-1.0,0.0,unknown,yes,High Risk
56,services,married,primary,no,219,yes,no,unknown,7.0,may,130.0,4.0,-1.0,0.0,unknown,no,Low Risk
46,technician,married,secondary,no,1571,yes,no,unknown,7.0,may,489.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,primary,no,223,yes,no,unknown,7.0,may,41.0,3.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,primary,no,-79,no,no,unknown,7.0,may,159.0,3.0,-1.0,0.0,unknown,no,High Risk
29,services,married,primary,no,321,yes,no,unknown,7.0,may,196.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,admin.,single,secondary,no,2527,yes,no,unknown,7.0,may,276.0,4.0,-1.0,0.0,unknown,no,Low Risk
48,admin.,married,secondary,no,5,yes,no,unknown,7.0,may,697.0,2.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,single,primary,no,20,yes,no,unknown,7.0,may,81.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,married,secondary,no,1045,yes,yes,unknown,7.0,may,149.0,1.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,secondary,no,1,yes,no,unknown,7.0,may,281.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,management,married,tertiary,no,3,yes,no,unknown,7.0,may,122.0,5.0,-1.0,0.0,unknown,no,Low Risk
28,blue-collar,married,primary,no,-55,yes,no,unknown,7.0,may,361.0,2.0,-1.0,0.0,unknown,no,High Risk
36,technician,divorced,secondary,no,141,yes,no,unknown,7.0,may,319.0,3.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,married,secondary,no,374,yes,no,unknown,7.0,may,944.0,3.0,-1.0,0.0,unknown,no,Low Risk
56,management,married,primary,no,93,yes,no,unknown,7.0,may,282.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,single,tertiary,no,460,yes,no,unknown,7.0,may,1102.0,2.0,-1.0,0.0,unknown,yes,Low Risk
34,services,divorced,secondary,no,78,yes,no,unknown,7.0,may,35.0,3.0,-1.0,0.0,unknown,no,Low Risk
32,entrepreneur,married,secondary,no,135,yes,no,unknown,7.0,may,143.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,technician,married,secondary,no,367,yes,yes,unknown,7.0,may,22.0,2.0,-1.0,0.0,unknown,no,High Risk
36,services,single,secondary,no,248,yes,no,unknown,7.0,may,90.0,2.0,-1.0,0.0,unknown,no,Low Risk
35,services,married,secondary,no,630,yes,no,unknown,7.0,may,17.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,admin.,single,secondary,no,-30,yes,no,unknown,7.0,may,404.0,5.0,-1.0,0.0,unknown,no,High Risk
37,technician,married,secondary,no,157,yes,no,unknown,7.0,may,238.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,admin.,divorced,secondary,no,268,yes,no,unknown,7.0,may,71.0,4.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,secondary,no,164,yes,no,unknown,7.0,may,309.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,technician,married,secondary,no,-97,yes,no,unknown,7.0,may,408.0,3.0,-1.0,0.0,unknown,no,High Risk
31,admin.,divorced,secondary,no,53,yes,no,unknown,7.0,may,128.0,4.0,-1.0,0.0,unknown,no,Low Risk
35,management,divorced,tertiary,no,788,yes,no,unknown,7.0,may,297.0,3.0,-1.0,0.0,unknown,no,Low Risk
54,technician,divorced,secondary,no,1904,yes,yes,unknown,7.0,may,280.0,3.0,-1.0,0.0,unknown,no,High Risk
28,admin.,single,secondary,no,260,yes,no,unknown,7.0,may,374.0,2.0,-1.0,0.0,unknown,no,Low Risk
38,unemployed,married,primary,no,447,yes,no,unknown,7.0,may,365.0,4.0,-1.0,0.0,unknown,no,Low Risk
48,technician,married,secondary,no,720,yes,no,unknown,8.0,may,177.0,3.0,-1.0,0.0,unknown,no,Low Risk
31,blue-collar,married,tertiary,no,2827,yes,no,unknown,8.0,may,238.0,3.0,-1.0,0.0,unknown,no,Low Risk
59,retired,married,unknown,no,0,no,no,unknown,8.0,may,425.0,6.0,-1.0,0.0,unknown,no,Low Risk
29,admin.,single,secondary,no,1117,yes,no,unknown,8.0,may,77.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,blue-collar,married,secondary,no,597,yes,no,unknown,8.0,may,223.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,blue-collar,married,primary,no,362,yes,no,unknown,8.0,may,201.0,2.0,-1.0,0.0,unknown,no,Low Risk
31,self-employed,single,tertiary,no,120,yes,no,unknown,8.0,may,239.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,admin.,single,secondary,no,89,yes,yes,unknown,8.0,may,308.0,3.0,-1.0,0.0,unknown,no,High Risk
30,services,married,secondary,no,442,yes,no,unknown,8.0,may,137.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,management,single,tertiary,no,111,yes,no,unknown,8.0,may,162.0,2.0,-1.0,0.0,unknown,no,Low Risk
29,technician,single,secondary,no,247,yes,no,unknown,8.0,may,134.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,admin.,divorced,secondary,no,1,yes,no,unknown,8.0,may,175.0,5.0,-1.0,0.0,unknown,no,Low Risk
34,management,married,primary,no,6,yes,no,unknown,8.0,may,125.0,3.0,-1.0,0.0,unknown,no,Low Risk
34,blue-collar,single,secondary,yes,-947,yes,no,unknown,8.0,may,211.0,3.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,191,yes,no,unknown,8.0,may,67.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,secondary,no,-147,yes,no,unknown,8.0,may,156.0,1.0,-1.0,0.0,unknown,no,High Risk
31,technician,single,tertiary,no,703,yes,no,unknown,8.0,may,943.0,2.0,-1.0,0.0,unknown,yes,Low Risk
39,blue-collar,married,primary,no,70,no,no,unknown,8.0,may,813.0,1.0,-1.0,0.0,unknown,yes,Low Risk
36,technician,married,secondary,no,83,yes,no,unknown,8.0,may,178.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,secondary,no,125,yes,no,unknown,8.0,may,142.0,1.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,married,primary,no,190,yes,yes,unknown,8.0,may,194.0,1.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,married,secondary,no,46,yes,no,unknown,8.0,may,132.0,1.0,-1.0,0.0,unknown,no,Low Risk
25,management,single,tertiary,no,1348,yes,no,unknown,8.0,may,109.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,technician,married,secondary,no,420,yes,no,unknown,8.0,may,94.0,1.0,-1.0,0.0,unknown,no,Low Risk
27,services,divorced,secondary,no,96,yes,no,unknown,8.0,may,31.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,primary,no,271,yes,no,unknown,8.0,may,84.0,4.0,-1.0,0.0,unknown,no,Low Risk
29,admin.,divorced,secondary,no,1320,yes,yes,unknown,8.0,may,489.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,primary,no,54,yes,no,unknown,8.0,may,180.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,entrepreneur,married,primary,no,198,yes,no,unknown,8.0,may,314.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,self-employed,married,primary,no,1094,yes,no,unknown,8.0,may,207.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,management,married,tertiary,no,141,yes,yes,unknown,8.0,may,146.0,3.0,-1.0,0.0,unknown,no,High Risk
57,retired,married,primary,no,207,yes,no,unknown,8.0,may,193.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,secondary,no,-206,yes,no,unknown,8.0,may,177.0,2.0,-1.0,0.0,unknown,no,High Risk
56,management,divorced,tertiary,no,177,yes,no,unknown,8.0,may,1040.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,blue-collar,divorced,primary,no,176,yes,no,unknown,8.0,may,622.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,8.0,may,170.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,primary,no,-81,yes,no,unknown,8.0,may,267.0,1.0,-1.0,0.0,unknown,no,High Risk
35,management,divorced,tertiary,no,3837,yes,no,unknown,8.0,may,1084.0,1.0,-1.0,0.0,unknown,yes,Low Risk
43,management,married,tertiary,no,870,yes,yes,unknown,8.0,may,528.0,1.0,-1.0,0.0,unknown,no,High Risk
36,admin.,single,secondary,no,206,yes,no,unknown,8.0,may,183.0,1.0,-1.0,0.0,unknown,no,Low Risk
37,technician,married,secondary,no,316,yes,no,unknown,8.0,may,238.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,management,married,primary,yes,57,yes,yes,unknown,8.0,may,61.0,1.0,-1.0,0.0,unknown,no,High Risk
28,housemaid,divorced,primary,no,1,yes,no,unknown,8.0,may,923.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,secondary,yes,-7,no,no,unknown,8.0,may,70.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,primary,no,611,yes,no,unknown,8.0,may,541.0,3.0,-1.0,0.0,unknown,yes,Low Risk
36,entrepreneur,single,secondary,no,157,yes,no,unknown,8.0,may,41.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,unemployed,single,secondary,no,233,yes,no,unknown,8.0,may,221.0,4.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,married,secondary,no,419,yes,yes,unknown,8.0,may,35.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,married,secondary,no,134,yes,no,unknown,8.0,may,262.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,technician,single,secondary,no,2087,no,no,unknown,8.0,may,151.0,1.0,-1.0,0.0,unknown,no,Low Risk
40,technician,married,tertiary,no,103,yes,no,unknown,8.0,may,135.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,housemaid,married,secondary,no,281,yes,no,unknown,8.0,may,604.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,management,married,tertiary,no,133,yes,no,unknown,8.0,may,65.0,1.0,-1.0,0.0,unknown,no,Low Risk
47,blue-collar,married,primary,no,1865,yes,no,unknown,8.0,may,380.0,3.0,-1.0,0.0,unknown,no,Low Risk
55,blue-collar,single,tertiary,no,325,yes,no,unknown,8.0,may,693.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,divorced,primary,no,-18,yes,no,unknown,8.0,may,11.0,1.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,single,primary,no,49,yes,no,unknown,8.0,may,405.0,1.0,-1.0,0.0,unknown,no,Low Risk
31,management,single,tertiary,no,7444,yes,yes,unknown,8.0,may,20.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,single,tertiary,no,59,yes,yes,unknown,8.0,may,202.0,1.0,-1.0,0.0,unknown,no,High Risk
46,blue-collar,married,primary,no,45,yes,no,unknown,8.0,may,235.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,admin.,single,secondary,no,387,yes,no,unknown,8.0,may,75.0,1.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,single,secondary,no,5,yes,yes,unknown,8.0,may,134.0,1.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,single,unknown,no,71,yes,no,unknown,8.0,may,101.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,admin.,single,secondary,no,96,yes,no,unknown,8.0,may,255.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,services,single,tertiary,no,72,yes,no,unknown,8.0,may,80.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,admin.,single,secondary,no,1715,yes,no,unknown,8.0,may,462.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,admin.,single,primary,no,181,yes,no,unknown,8.0,may,161.0,3.0,-1.0,0.0,unknown,no,Low Risk
26,blue-collar,married,secondary,yes,20,yes,no,unknown,8.0,may,200.0,1.0,-1.0,0.0,unknown,no,High Risk
38,management,married,secondary,no,65,yes,no,unknown,8.0,may,56.0,1.0,-1.0,0.0,unknown,no,Low Risk
27,student,single,secondary,no,81,yes,no,unknown,8.0,may,238.0,1.0,-1.0,0.0,unknown,no,Low Risk
51,retired,married,secondary,no,226,yes,yes,unknown,8.0,may,418.0,1.0,-1.0,0.0,unknown,no,High Risk
33,admin.,divorced,secondary,no,1128,yes,no,unknown,8.0,may,139.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,unemployed,married,secondary,no,582,yes,no,unknown,8.0,may,96.0,2.0,-1.0,0.0,unknown,no,Low Risk
36,technician,married,secondary,no,5611,yes,no,unknown,8.0,may,39.0,1.0,-1.0,0.0,unknown,no,Low Risk
48,technician,divorced,secondary,no,177,yes,no,unknown,8.0,may,471.0,1.0,-1.0,0.0,unknown,no,Low Risk
27,admin.,single,secondary,no,181,yes,no,unknown,8.0,may,231.0,2.0,-1.0,0.0,unknown,no,Low Risk
42,technician,married,secondary,no,0,yes,no,unknown,8.0,may,66.0,2.0,-1.0,0.0,unknown,no,Low Risk
61,blue-collar,married,primary,no,734,yes,no,unknown,8.0,may,204.0,1.0,-1.0,0.0,unknown,no,Low Risk
31,self-employed,married,tertiary,no,322,yes,no,unknown,8.0,may,159.0,1.0,-1.0,0.0,unknown,no,Low Risk
37,blue-collar,single,secondary,no,134,yes,no,unknown,8.0,may,200.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,8.0,may,187.0,3.0,-1.0,0.0,unknown,no,Low Risk
55,technician,married,unknown,no,84,yes,no,unknown,8.0,may,166.0,1.0,-1.0,0.0,unknown,no,Low Risk
24,services,married,secondary,no,620,yes,no,unknown,8.0,may,144.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,technician,married,unknown,no,254,yes,no,unknown,8.0,may,690.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,blue-collar,single,primary,no,0,yes,no,unknown,8.0,may,323.0,1.0,-1.0,0.0,unknown,no,Low Risk
29,blue-collar,married,secondary,no,5903,yes,no,unknown,8.0,may,194.0,1.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,single,primary,no,134,yes,yes,unknown,8.0,may,82.0,1.0,-1.0,0.0,unknown,no,High Risk
45,services,married,secondary,no,1381,yes,no,unknown,8.0,may,269.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,management,married,secondary,no,104,yes,no,unknown,8.0,may,285.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,blue-collar,single,primary,no,318,yes,no,unknown,8.0,may,101.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,technician,single,secondary,no,2151,yes,no,unknown,8.0,may,294.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,services,married,secondary,no,-8,yes,no,unknown,8.0,may,1119.0,1.0,-1.0,0.0,unknown,yes,High Risk
44,blue-collar,married,primary,no,185,yes,no,unknown,8.0,may,249.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,management,married,tertiary,no,1773,no,no,unknown,8.0,may,106.0,1.0,-1.0,0.0,unknown,no,Low Risk
50,blue-collar,married,primary,no,40,yes,no,unknown,8.0,may,152.0,1.0,-1.0,0.0,unknown,no,Low Risk
58,retired,married,tertiary,no,44,yes,no,unknown,8.0,may,12.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,blue-collar,married,secondary,no,0,yes,no,unknown,8.0,may,187.0,1.0,-1.0,0.0,unknown,no,Low Risk
34,management,married,tertiary,no,0,yes,no,unknown,8.0,may,214.0,2.0,-1.0,0.0,unknown,no,Low Risk
57,admin.,divorced,secondary,no,3058,yes,no,unknown,8.0,may,268.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,services,divorced,secondary,no,130,yes,no,unknown,8.0,may,193.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,services,married,secondary,no,507,yes,no,unknown,8.0,may,95.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,self-employed,married,tertiary,no,844,yes,no,unknown,8.0,may,60.0,1.0,-1.0,0.0,unknown,no,Low Risk
49,admin.,married,primary,no,458,yes,no,unknown,8.0,may,381.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,blue-collar,married,primary,yes,-744,yes,no,unknown,8.0,may,206.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,married,primary,no,-2,yes,no,unknown,8.0,may,75.0,1.0,-1.0,0.0,unknown,no,High Risk
33,technician,single,tertiary,no,129,yes,no,unknown,8.0,may,128.0,1.0,-1.0,0.0,unknown,no,Low Risk
33,services,divorced,secondary,no,411,yes,no,unknown,8.0,may,216.0,1.0,-1.0,0.0,unknown,no,Low Risk
47,management,married,tertiary,no,643,yes,no,unknown,8.0,may,155.0,1.0,-1.0,0.0,unknown,no,Low Risk
37,technician,single,unknown,no,391,yes,no,unknown,8.0,may,103.0,3.0,-1.0,0.0,unknown,no,Low Risk
34,blue-collar,married,secondary,no,80,yes,yes,unknown,8.0,may,494.0,1.0,-1.0,0.0,unknown,no,High Risk
32,technician,single,secondary,no,10,yes,no,unknown,8.0,may,107.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,admin.,married,secondary,no,114,yes,yes,unknown,8.0,may,147.0,1.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,single,secondary,no,1,yes,no,unknown,8.0,may,190.0,1.0,-1.0,0.0,unknown,no,Low Risk
57,management,married,tertiary,no,1341,yes,no,unknown,8.0,may,339.0,2.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,married,primary,no,4,yes,no,unknown,8.0,may,198.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,blue-collar,married,secondary,no,2770,yes,no,unknown,8.0,may,141.0,1.0,-1.0,0.0,unknown,no,Low Risk
30,management,single,tertiary,no,5956,yes,no,unknown,8.0,may,255.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,admin.,married,secondary,no,55,yes,no,unknown,8.0,may,1120.0,2.0,-1.0,0.0,unknown,yes,Low Risk
30,self-employed,married,secondary,no,131,yes,no,unknown,8.0,may,306.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,management,married,tertiary,no,1942,yes,no,unknown,8.0,may,249.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,entrepreneur,married,unknown,no,298,yes,no,unknown,8.0,may,215.0,1.0,-1.0,0.0,unknown,no,Low Risk
52,technician,married,secondary,no,291,no,no,unknown,8.0,may,143.0,1.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,primary,no,85,yes,no,unknown,8.0,may,162.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,management,single,tertiary,no,797,yes,no,unknown,8.0,may,81.0,1.0,-1.0,0.0,unknown,no,Low Risk
46,blue-collar,single,secondary,no,152,yes,no,unknown,8.0,may,33.0,4.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,primary,no,481,yes,no,unknown,8.0,may,204.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,management,married,tertiary,no,66,yes,no,unknown,8.0,may,124.0,1.0,-1.0,0.0,unknown,no,Low Risk
38,blue-collar,married,secondary,no,4586,yes,no,unknown,8.0,may,784.0,1.0,-1.0,0.0,unknown,no,Low Risk
31,technician,single,tertiary,no,1798,yes,no,unknown,8.0,may,393.0,1.0,-1.0,0.0,unknown,no,Low Risk
39,management,single,tertiary,no,220,yes,no,unknown,8.0,may,87.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,blue-collar,married,secondary,no,715,yes,no,unknown,8.0,may,108.0,2.0,-1.0,0.0,unknown,no,Low Risk
32,services,married,secondary,no,442,yes,no,unknown,8.0,may,207.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,student,single,secondary,no,85,yes,no,unknown,8.0,may,278.0,2.0,-1.0,0.0,unknown,no,Low Risk
35,technician,married,secondary,no,319,yes,no,unknown,8.0,may,74.0,1.0,-1.0,0.0,unknown,no,Low Risk
26,blue-collar,single,secondary,no,-29,yes,no,unknown,8.0,may,196.0,1.0,-1.0,0.0,unknown,no,High Risk
