age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
43,blue-collar,divorced,primary,no,-57,yes,no,unknown,16.0,may,221.0,2.0,-1.0,0.0,unknown,no,High Risk
24,retired,single,secondary,no,366,no,yes,unknown,16.0,may,234.0,2.0,-1.0,0.0,unknown,no,High Risk
36,management,married,tertiary,no,1125,yes,yes,unknown,16.0,may,339.0,5.0,-1.0,0.0,unknown,no,High Risk
42,admin.,married,unknown,no,642,yes,yes,unknown,16.0,may,509.0,2.0,-1.0,0.0,unknown,no,High Risk
31,admin.,single,secondary,no,-48,yes,no,unknown,16.0,may,254.0,17.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,married,primary,yes,398,yes,no,unknown,16.0,may,251.0,4.0,-1.0,0.0,unknown,no,High Risk
39,services,single,secondary,no,-388,yes,no,unknown,16.0,may,1135.0,2.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,secondary,no,1161,yes,yes,unknown,16.0,may,292.0,8.0,-1.0,0.0,unknown,no,High Risk
45,blue-collar,married,primary,no,137,yes,yes,unknown,16.0,may,187.0,19.0,-1.0,0.0,unknown,no,High Risk
55,blue-collar,married,primary,no,-268,yes,no,unknown,16.0,may,160.0,6.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,divorced,secondary,no,-104,yes,no,unknown,16.0,may,32.0,3.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,primary,no,-579,yes,no,unknown,16.0,may,320.0,3.0,-1.0,0.0,unknown,no,High Risk
32,management,single,secondary,no,0,yes,yes,unknown,16.0,may,385.0,7.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,married,secondary,no,388,yes,yes,unknown,16.0,may,437.0,2.0,-1.0,0.0,unknown,no,High Risk
27,management,single,tertiary,yes,0,yes,no,unknown,16.0,may,89.0,2.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,primary,no,-326,yes,no,unknown,16.0,may,237.0,3.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,68,yes,yes,unknown,16.0,may,393.0,2.0,-1.0,0.0,unknown,no,High Risk
45,admin.,married,secondary,no,-183,yes,no,unknown,16.0,may,215.0,3.0,-1.0,0.0,unknown,no,High Risk
57,retired,married,primary,no,70,yes,yes,unknown,16.0,may,186.0,5.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,695,yes,yes,unknown,16.0,may,1064.0,4.0,-1.0,0.0,unknown,yes,High Risk
27,services,single,secondary,no,-20,no,no,unknown,16.0,may,757.0,6.0,-1.0,0.0,unknown,no,High Risk
25,management,single,tertiary,no,99,yes,yes,unknown,16.0,may,102.0,4.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,660,yes,yes,unknown,19.0,may,105.0,2.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,primary,no,-14,yes,yes,unknown,19.0,may,179.0,4.0,-1.0,0.0,unknown,no,High Risk
26,admin.,single,secondary,no,-326,yes,no,unknown,19.0,may,128.0,3.0,-1.0,0.0,unknown,no,High Risk
29,services,single,secondary,no,2099,yes,yes,unknown,19.0,may,171.0,2.0,-1.0,0.0,unknown,no,High Risk
50,management,divorced,primary,no,-6,yes,no,unknown,19.0,may,92.0,2.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,865,no,yes,unknown,19.0,may,19.0,5.0,-1.0,0.0,unknown,no,High Risk
26,technician,divorced,secondary,no,379,yes,yes,unknown,19.0,may,501.0,3.0,-1.0,0.0,unknown,no,High Risk
46,management,married,primary,no,357,yes,yes,unknown,19.0,may,221.0,2.0,-1.0,0.0,unknown,no,High Risk
48,unemployed,married,tertiary,no,-471,yes,no,unknown,19.0,may,668.0,7.0,-1.0,0.0,unknown,no,High Risk
38,services,married,secondary,no,497,yes,yes,unknown,19.0,may,88.0,5.0,-1.0,0.0,unknown,no,High Risk
55,technician,married,secondary,no,517,yes,yes,unknown,19.0,may,61.0,4.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,single,unknown,no,-154,yes,yes,unknown,19.0,may,258.0,1.0,-1.0,0.0,unknown,no,High Risk
52,admin.,divorced,secondary,no,-342,no,no,unknown,19.0,may,153.0,1.0,-1.0,0.0,unknown,no,High Risk
44,entrepreneur,married,secondary,yes,-848,yes,no,unknown,19.0,may,468.0,1.0,-1.0,0.0,unknown,no,High Risk
43,technician,married,secondary,no,674,yes,yes,unknown,19.0,may,412.0,1.0,-1.0,0.0,unknown,no,High Risk
43,services,married,secondary,no,384,yes,yes,unknown,19.0,may,277.0,3.0,-1.0,0.0,unknown,no,High Risk
44,admin.,married,secondary,yes,-1249,yes,yes,unknown,19.0,may,83.0,4.0,-1.0,0.0,unknown,no,High Risk
32,services,married,secondary,no,132,yes,yes,unknown,19.0,may,343.0,2.0,-1.0,0.0,unknown,no,High Risk
26,technician,single,tertiary,no,75,yes,yes,unknown,19.0,may,351.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,46,yes,yes,unknown,19.0,may,165.0,1.0,-1.0,0.0,unknown,no,High Risk
46,management,married,tertiary,no,4301,yes,yes,unknown,19.0,may,134.0,2.0,-1.0,0.0,unknown,no,High Risk
41,services,divorced,secondary,no,-19,yes,no,unknown,19.0,may,201.0,1.0,-1.0,0.0,unknown,no,High Risk
38,admin.,married,secondary,no,976,yes,yes,unknown,19.0,may,382.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,12697,yes,yes,unknown,19.0,may,95.0,1.0,-1.0,0.0,unknown,no,High Risk
27,management,single,tertiary,yes,0,yes,no,unknown,19.0,may,352.0,1.0,-1.0,0.0,unknown,no,High Risk
35,technician,single,secondary,no,-206,yes,no,unknown,19.0,may,85.0,4.0,-1.0,0.0,unknown,no,High Risk
20,blue-collar,married,primary,no,-172,yes,yes,unknown,19.0,may,238.0,3.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,secondary,no,-341,yes,no,unknown,19.0,may,192.0,1.0,-1.0,0.0,unknown,no,High Risk
24,technician,single,secondary,no,-46,yes,no,unknown,19.0,may,23.0,1.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,secondary,no,-5,no,no,unknown,19.0,may,260.0,1.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,tertiary,no,-31,yes,no,unknown,19.0,may,257.0,1.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,secondary,no,-481,yes,yes,unknown,19.0,may,174.0,2.0,-1.0,0.0,unknown,no,High Risk
54,blue-collar,married,secondary,no,-754,yes,no,unknown,19.0,may,222.0,2.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,primary,no,2085,yes,yes,unknown,19.0,may,488.0,3.0,-1.0,0.0,unknown,no,High Risk
34,technician,single,secondary,no,705,yes,yes,unknown,19.0,may,1203.0,3.0,-1.0,0.0,unknown,no,High Risk
25,blue-collar,married,secondary,no,300,yes,yes,unknown,19.0,may,126.0,3.0,-1.0,0.0,unknown,no,High Risk
43,management,married,secondary,no,3196,yes,yes,unknown,19.0,may,159.0,3.0,-1.0,0.0,unknown,no,High Risk
49,management,married,tertiary,no,68,yes,yes,unknown,19.0,may,163.0,3.0,-1.0,0.0,unknown,no,High Risk
42,unemployed,married,secondary,no,1990,yes,yes,unknown,19.0,may,13.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,single,secondary,no,0,yes,yes,unknown,19.0,may,162.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,divorced,secondary,no,86,no,yes,unknown,19.0,may,703.0,1.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,married,primary,no,456,yes,yes,unknown,19.0,may,289.0,1.0,-1.0,0.0,unknown,no,High Risk
52,self-employed,married,secondary,no,6353,yes,yes,unknown,19.0,may,361.0,2.0,-1.0,0.0,unknown,no,High Risk
52,admin.,single,secondary,no,-346,yes,yes,unknown,19.0,may,147.0,3.0,-1.0,0.0,unknown,no,High Risk
40,services,single,secondary,no,464,yes,yes,unknown,19.0,may,183.0,7.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,-288,yes,no,unknown,19.0,may,643.0,1.0,-1.0,0.0,unknown,no,High Risk
47,services,married,secondary,no,-288,no,no,unknown,19.0,may,193.0,6.0,-1.0,0.0,unknown,no,High Risk
40,management,married,tertiary,no,3,yes,yes,unknown,19.0,may,151.0,1.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,married,secondary,no,157,yes,yes,unknown,19.0,may,107.0,2.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,secondary,no,476,yes,yes,unknown,19.0,may,503.0,2.0,-1.0,0.0,unknown,no,High Risk
29,management,single,tertiary,no,-233,yes,no,unknown,19.0,may,329.0,1.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,secondary,no,-365,yes,no,unknown,19.0,may,44.0,43.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,primary,no,146,yes,yes,unknown,19.0,may,53.0,5.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19.0,may,147.0,1.0,-1.0,0.0,unknown,no,High Risk
28,management,single,secondary,no,471,yes,yes,unknown,19.0,may,123.0,2.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,primary,no,2079,yes,yes,unknown,19.0,may,403.0,2.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,secondary,no,170,yes,yes,unknown,19.0,may,234.0,13.0,-1.0,0.0,unknown,no,High Risk
28,admin.,single,secondary,no,350,yes,yes,unknown,19.0,may,5.0,2.0,-1.0,0.0,unknown,no,High Risk
57,retired,married,secondary,no,919,yes,yes,unknown,19.0,may,408.0,2.0,-1.0,0.0,unknown,no,High Risk
49,entrepreneur,married,tertiary,no,320,yes,yes,unknown,19.0,may,243.0,6.0,-1.0,0.0,unknown,no,High Risk
28,services,married,unknown,no,-134,yes,no,unknown,19.0,may,8.0,2.0,-1.0,0.0,unknown,no,High Risk
51,management,single,tertiary,no,1146,yes,yes,unknown,19.0,may,458.0,4.0,-1.0,0.0,unknown,no,High Risk
22,blue-collar,single,secondary,no,3992,yes,yes,unknown,19.0,may,194.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,1710,yes,yes,unknown,19.0,may,187.0,3.0,-1.0,0.0,unknown,no,High Risk
30,technician,single,tertiary,no,880,yes,yes,unknown,19.0,may,967.0,6.0,-1.0,0.0,unknown,yes,High Risk
43,blue-collar,married,primary,no,1147,yes,yes,unknown,19.0,may,112.0,7.0,-1.0,0.0,unknown,no,High Risk
38,admin.,married,secondary,no,1344,yes,yes,unknown,19.0,may,147.0,2.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,single,secondary,yes,-3,yes,no,unknown,19.0,may,265.0,5.0,-1.0,0.0,unknown,no,High Risk
25,blue-collar,married,secondary,no,316,yes,yes,unknown,19.0,may,360.0,2.0,-1.0,0.0,unknown,no,High Risk
35,admin.,married,secondary,no,846,yes,yes,unknown,19.0,may,175.0,2.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,primary,no,-22,yes,no,unknown,19.0,may,84.0,3.0,-1.0,0.0,unknown,no,High Risk
53,admin.,married,tertiary,yes,6,no,no,unknown,19.0,may,105.0,11.0,-1.0,0.0,unknown,no,High Risk
32,management,divorced,tertiary,no,312,yes,yes,unknown,19.0,may,886.0,3.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,unknown,no,-345,yes,no,unknown,19.0,may,18.0,14.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,married,secondary,no,2231,yes,yes,unknown,19.0,may,470.0,4.0,-1.0,0.0,unknown,no,High Risk
23,services,married,primary,no,523,yes,yes,unknown,19.0,may,249.0,2.0,-1.0,0.0,unknown,no,High Risk
34,self-employed,married,secondary,no,-56,yes,no,unknown,19.0,may,248.0,3.0,-1.0,0.0,unknown,no,High Risk
38,management,divorced,tertiary,no,-980,yes,no,unknown,20.0,may,91.0,1.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,0,yes,yes,unknown,20.0,may,107.0,2.0,-1.0,0.0,unknown,no,High Risk
39,admin.,married,secondary,no,6421,no,yes,unknown,20.0,may,661.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,171,yes,yes,unknown,20.0,may,172.0,1.0,-1.0,0.0,unknown,no,High Risk
37,management,divorced,tertiary,no,42,yes,yes,unknown,20.0,may,125.0,4.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,1602,yes,yes,unknown,20.0,may,171.0,1.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,-88,yes,no,unknown,20.0,may,202.0,6.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,274,yes,yes,unknown,20.0,may,205.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20.0,may,217.0,1.0,-1.0,0.0,unknown,no,High Risk
39,self-employed,married,tertiary,no,3059,yes,yes,unknown,20.0,may,394.0,1.0,-1.0,0.0,unknown,no,High Risk
36,technician,married,secondary,no,412,yes,yes,unknown,20.0,may,127.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,single,secondary,no,-14,yes,no,unknown,20.0,may,121.0,3.0,-1.0,0.0,unknown,no,High Risk
59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20.0,may,171.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,732,yes,yes,unknown,20.0,may,269.0,1.0,-1.0,0.0,unknown,no,High Risk
27,technician,single,tertiary,no,-291,yes,no,unknown,20.0,may,66.0,2.0,-1.0,0.0,unknown,no,High Risk
31,admin.,single,secondary,no,160,yes,yes,unknown,20.0,may,233.0,2.0,-1.0,0.0,unknown,no,High Risk
34,technician,divorced,secondary,no,2036,yes,yes,unknown,20.0,may,104.0,1.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,unknown,no,-656,yes,no,unknown,20.0,may,92.0,2.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,secondary,no,0,yes,yes,unknown,20.0,may,40.0,1.0,-1.0,0.0,unknown,no,High Risk
39,services,married,secondary,no,453,yes,yes,unknown,20.0,may,184.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,primary,no,398,yes,yes,unknown,20.0,may,309.0,1.0,-1.0,0.0,unknown,no,High Risk
37,management,married,tertiary,no,5432,yes,yes,unknown,20.0,may,774.0,1.0,-1.0,0.0,unknown,no,High Risk
35,technician,divorced,secondary,yes,-52,yes,no,unknown,20.0,may,265.0,1.0,-1.0,0.0,unknown,no,High Risk
40,blue-collar,married,primary,no,-740,yes,no,unknown,20.0,may,126.0,3.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,-152,no,no,unknown,20.0,may,100.0,1.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,divorced,primary,no,0,yes,yes,unknown,20.0,may,47.0,1.0,-1.0,0.0,unknown,no,High Risk
35,admin.,married,secondary,no,-130,yes,no,unknown,20.0,may,224.0,1.0,-1.0,0.0,unknown,no,High Risk
22,services,married,secondary,no,14,yes,yes,unknown,20.0,may,56.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,161,yes,yes,unknown,20.0,may,177.0,1.0,-1.0,0.0,unknown,no,High Risk
43,management,married,tertiary,no,-8,yes,no,unknown,20.0,may,473.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,-53,yes,no,unknown,20.0,may,172.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,primary,no,356,yes,yes,unknown,20.0,may,474.0,2.0,-1.0,0.0,unknown,no,High Risk
39,admin.,divorced,secondary,no,-607,yes,no,unknown,20.0,may,374.0,2.0,-1.0,0.0,unknown,no,High Risk
33,management,single,tertiary,no,136,yes,yes,unknown,20.0,may,347.0,6.0,-1.0,0.0,unknown,no,High Risk
59,blue-collar,married,primary,no,14,yes,yes,unknown,20.0,may,355.0,1.0,-1.0,0.0,unknown,no,High Risk
34,management,single,tertiary,no,673,yes,yes,unknown,20.0,may,120.0,1.0,-1.0,0.0,unknown,no,High Risk
59,retired,married,secondary,no,-313,yes,no,unknown,20.0,may,407.0,1.0,-1.0,0.0,unknown,no,High Risk
33,technician,married,secondary,no,105,yes,yes,unknown,20.0,may,360.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-93,yes,yes,unknown,20.0,may,194.0,1.0,-1.0,0.0,unknown,no,High Risk
38,services,married,secondary,yes,-242,yes,yes,unknown,20.0,may,236.0,2.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,210,yes,yes,unknown,20.0,may,201.0,1.0,-1.0,0.0,unknown,no,High Risk
32,admin.,divorced,secondary,no,138,yes,yes,unknown,20.0,may,158.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,secondary,no,113,yes,yes,unknown,20.0,may,235.0,2.0,-1.0,0.0,unknown,no,High Risk
34,services,divorced,secondary,no,0,yes,yes,unknown,20.0,may,203.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,married,primary,no,660,yes,yes,unknown,20.0,may,170.0,2.0,-1.0,0.0,unknown,no,High Risk
31,services,married,tertiary,no,585,yes,yes,unknown,20.0,may,272.0,2.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,0,yes,yes,unknown,20.0,may,114.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,10,yes,yes,unknown,20.0,may,107.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-508,yes,no,unknown,20.0,may,309.0,2.0,-1.0,0.0,unknown,no,High Risk
39,admin.,married,secondary,no,-362,yes,no,unknown,20.0,may,145.0,2.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,primary,yes,-635,yes,no,unknown,20.0,may,37.0,9.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,1797,yes,yes,unknown,20.0,may,185.0,2.0,-1.0,0.0,unknown,no,High Risk
31,admin.,single,secondary,no,431,yes,yes,unknown,20.0,may,1045.0,1.0,-1.0,0.0,unknown,yes,High Risk
34,services,married,secondary,yes,421,yes,no,unknown,20.0,may,247.0,3.0,-1.0,0.0,unknown,no,High Risk
34,admin.,single,secondary,no,1581,yes,yes,unknown,20.0,may,52.0,11.0,-1.0,0.0,unknown,no,High Risk
55,self-employed,married,secondary,no,-196,yes,no,unknown,20.0,may,210.0,2.0,-1.0,0.0,unknown,no,High Risk
31,unemployed,married,primary,no,-63,yes,no,unknown,20.0,may,657.0,1.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,primary,no,408,yes,yes,unknown,20.0,may,1063.0,2.0,-1.0,0.0,unknown,yes,High Risk
30,services,single,secondary,no,862,yes,yes,unknown,20.0,may,550.0,2.0,-1.0,0.0,unknown,no,High Risk
32,services,married,secondary,no,204,yes,yes,unknown,20.0,may,307.0,3.0,-1.0,0.0,unknown,no,High Risk
45,blue-collar,married,primary,no,4170,yes,yes,unknown,20.0,may,114.0,3.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,primary,no,855,yes,yes,unknown,20.0,may,172.0,4.0,-1.0,0.0,unknown,no,High Risk
35,management,single,secondary,yes,-202,yes,no,unknown,20.0,may,268.0,3.0,-1.0,0.0,unknown,no,High Risk
27,admin.,single,secondary,no,-215,yes,no,unknown,20.0,may,89.0,3.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,5143,yes,yes,unknown,20.0,may,236.0,2.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,primary,no,0,yes,yes,unknown,20.0,may,165.0,2.0,-1.0,0.0,unknown,no,High Risk
23,student,single,secondary,no,-116,yes,no,unknown,20.0,may,109.0,6.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,-871,no,no,unknown,20.0,may,214.0,10.0,-1.0,0.0,unknown,no,High Risk
58,entrepreneur,married,secondary,no,2429,no,yes,unknown,20.0,may,446.0,7.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,primary,no,2610,yes,yes,unknown,20.0,may,181.0,6.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,primary,no,-197,yes,no,unknown,20.0,may,204.0,2.0,-1.0,0.0,unknown,no,High Risk
32,management,single,tertiary,no,-345,yes,no,unknown,21.0,may,74.0,1.0,-1.0,0.0,unknown,no,High Risk
54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21.0,may,86.0,6.0,-1.0,0.0,unknown,no,High Risk
36,services,married,secondary,no,393,yes,yes,unknown,21.0,may,126.0,1.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,primary,no,-457,yes,yes,unknown,21.0,may,288.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21.0,may,339.0,1.0,-1.0,0.0,unknown,no,High Risk
39,management,single,tertiary,no,4025,yes,yes,unknown,21.0,may,162.0,1.0,-1.0,0.0,unknown,no,High Risk
33,unemployed,married,secondary,no,438,yes,yes,unknown,21.0,may,129.0,1.0,-1.0,0.0,unknown,no,High Risk
38,services,married,secondary,no,-224,yes,yes,unknown,21.0,may,222.0,1.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,secondary,no,821,yes,yes,unknown,21.0,may,78.0,1.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,57,yes,yes,unknown,21.0,may,323.0,1.0,-1.0,0.0,unknown,no,High Risk
37,admin.,single,tertiary,no,-898,yes,no,unknown,21.0,may,482.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,-167,yes,no,unknown,21.0,may,201.0,1.0,-1.0,0.0,unknown,no,High Risk
39,blue-collar,married,primary,no,4146,yes,yes,unknown,21.0,may,353.0,1.0,-1.0,0.0,unknown,no,High Risk
35,entrepreneur,single,tertiary,no,-15,yes,no,unknown,21.0,may,554.0,3.0,-1.0,0.0,unknown,no,High Risk
30,technician,married,secondary,no,1168,yes,yes,unknown,21.0,may,361.0,1.0,-1.0,0.0,unknown,no,High Risk
38,technician,divorced,tertiary,yes,-530,yes,no,unknown,21.0,may,236.0,1.0,-1.0,0.0,unknown,no,High Risk
38,blue-collar,married,secondary,no,620,yes,yes,unknown,21.0,may,420.0,1.0,-1.0,0.0,unknown,no,High Risk
37,technician,divorced,secondary,no,1176,no,yes,unknown,21.0,may,282.0,2.0,-1.0,0.0,unknown,no,High Risk
35,management,single,tertiary,no,-289,yes,no,unknown,21.0,may,490.0,1.0,-1.0,0.0,unknown,no,High Risk
36,management,married,tertiary,no,849,yes,yes,unknown,21.0,may,958.0,2.0,-1.0,0.0,unknown,yes,High Risk
30,entrepreneur,married,primary,no,-98,yes,no,unknown,21.0,may,166.0,7.0,-1.0,0.0,unknown,no,High Risk
31,management,married,tertiary,no,1343,yes,yes,unknown,21.0,may,85.0,1.0,-1.0,0.0,unknown,no,High Risk
59,retired,married,primary,no,41,yes,yes,unknown,21.0,may,717.0,3.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,-557,yes,yes,unknown,21.0,may,249.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,1624,yes,yes,unknown,21.0,may,951.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,single,secondary,yes,239,yes,no,unknown,21.0,may,412.0,1.0,-1.0,0.0,unknown,yes,High Risk
25,services,single,secondary,no,-268,yes,no,unknown,21.0,may,264.0,1.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,divorced,secondary,no,-300,no,no,unknown,21.0,may,192.0,1.0,-1.0,0.0,unknown,no,High Risk
28,services,single,unknown,no,-70,yes,yes,unknown,21.0,may,244.0,1.0,-1.0,0.0,unknown,no,High Risk
37,services,married,secondary,yes,-954,yes,no,unknown,21.0,may,111.0,3.0,-1.0,0.0,unknown,no,High Risk
31,management,married,tertiary,no,1260,no,yes,unknown,21.0,may,93.0,1.0,-1.0,0.0,unknown,no,High Risk
48,technician,divorced,tertiary,no,-136,yes,no,unknown,21.0,may,7.0,12.0,-1.0,0.0,unknown,no,High Risk
36,unemployed,married,secondary,no,-872,yes,yes,unknown,21.0,may,153.0,1.0,-1.0,0.0,unknown,no,High Risk
37,technician,married,secondary,no,1450,yes,yes,unknown,21.0,may,112.0,1.0,-1.0,0.0,unknown,no,High Risk
31,services,married,secondary,no,525,yes,yes,unknown,21.0,may,159.0,1.0,-1.0,0.0,unknown,no,High Risk
31,technician,single,tertiary,no,1887,no,yes,unknown,21.0,may,389.0,1.0,-1.0,0.0,unknown,no,High Risk
27,services,married,secondary,no,1303,yes,yes,unknown,21.0,may,364.0,1.0,-1.0,0.0,unknown,no,High Risk
36,management,married,unknown,no,-35,yes,yes,unknown,21.0,may,17.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,primary,no,218,yes,yes,unknown,21.0,may,260.0,1.0,-1.0,0.0,unknown,no,High Risk
37,management,married,tertiary,no,547,yes,yes,unknown,21.0,may,143.0,1.0,-1.0,0.0,unknown,no,High Risk
